xi;vi;v2i;vi-v2i;E;hi;c1;c2
0.781875;2.51387;2.51387;2.66454e-15;2.84217e-15;0.0003125;183;178
0.782187;2.51066;2.51066;2.66454e-15;2.84217e-15;0.0003125;183;178
0.7825;2.50747;2.50747;2.66454e-15;2.84217e-15;0.0003125;183;178
0.782812;2.50429;2.50429;2.66454e-15;2.84217e-15;0.0003125;183;178
0.783125;2.50112;2.50112;2.22045e-15;2.36848e-15;0.0003125;183;178
0.783437;2.49797;2.49797;1.77636e-15;1.89478e-15;0.0003125;183;178
0.78375;2.49484;2.49484;2.22045e-15;2.36848e-15;0.0003125;183;178
0.784062;2.49172;2.49172;2.22045e-15;2.36848e-15;0.0003125;183;178
0.784375;2.48861;2.48861;2.22045e-15;2.36848e-15;0.0003125;183;178
0.784687;2.48552;2.48552;2.22045e-15;2.36848e-15;0.0003125;183;178
0.785;2.48244;2.48244;2.22045e-15;2.36848e-15;0.0003125;183;178
0.785312;2.47938;2.47938;1.77636e-15;1.89478e-15;0.0003125;183;178
0.785625;2.47633;2.47633;1.77636e-15;1.89478e-15;0.0003125;183;178
0.785937;2.4733;2.4733;1.77636e-15;1.89478e-15;0.0003125;183;178
0.78625;2.47028;2.47028;1.33227e-15;1.42109e-15;0.0003125;183;178
0.786562;2.46727;2.46727;1.77636e-15;1.89478e-15;0.0003125;183;178
0.786875;2.46428;2.46428;1.77636e-15;1.89478e-15;0.0003125;183;178
0.787187;2.46131;2.46131;1.77636e-15;1.89478e-15;0.0003125;183;178
0.7875;2.45834;2.45834;1.77636e-15;1.89478e-15;0.0003125;183;178
0.787812;2.4554;2.4554;1.33227e-15;1.42109e-15;0.0003125;183;178
0.788125;2.45246;2.45246;1.77636e-15;1.89478e-15;0.0003125;183;178
0.788437;2.44954;2.44954;8.88178e-16;9.4739e-16;0.0003125;183;178
0.78875;2.44663;2.44663;1.33227e-15;1.42109e-15;0.0003125;183;178
0.789062;2.44374;2.44374;1.33227e-15;1.42109e-15;0.0003125;183;178
0.789375;2.44086;2.44086;1.33227e-15;1.42109e-15;0.0003125;183;178
0.789687;2.43799;2.43799;1.33227e-15;1.42109e-15;0.0003125;183;178
0.79;2.43514;2.43514;1.33227e-15;1.42109e-15;0.0003125;183;178
0.790312;2.4323;2.4323;8.88178e-16;9.4739e-16;0.0003125;183;178
0.790625;2.42948;2.42948;8.88178e-16;9.4739e-16;0.0003125;183;178
0.790937;2.42667;2.42667;8.88178e-16;9.4739e-16;0.0003125;183;178
0.79125;2.42387;2.42387;8.88178e-16;9.4739e-16;0.0003125;183;178
0.791562;2.42108;2.42108;8.88178e-16;9.4739e-16;0.0003125;183;178
0.791875;2.41831;2.41831;8.88178e-16;9.4739e-16;0.0003125;183;178
0.792187;2.41555;2.41555;8.88178e-16;9.4739e-16;0.0003125;183;178
0.7925;2.41281;2.41281;8.88178e-16;9.4739e-16;0.0003125;183;178
0.792812;2.41008;2.41008;4.44089e-16;4.73695e-16;0.0003125;183;179
0.793125;2.40736;2.40736;8.88178e-16;9.4739e-16;0.0003125;184;179
0.793437;2.40465;2.40465;4.44089e-16;4.73695e-16;0.0003125;184;180
0.79375;2.40196;2.40196;4.44089e-16;4.73695e-16;0.0003125;185;181
0.794062;2.39928;2.39928;4.44089e-16;4.73695e-16;0.0003125;186;182
0.794375;2.39661;2.39661;4.44089e-16;4.73695e-16;0.0003125;187;183
0.794687;2.39395;2.39395;8.88178e-16;9.4739e-16;0.0003125;188;183
0.795;2.39131;2.39131;4.44089e-16;4.73695e-16;0.0003125;188;184
0.795312;2.38868;2.38868;4.44089e-16;4.73695e-16;0.0003125;189;185
0.795625;2.38606;2.38606;4.44089e-16;4.73695e-16;0.0003125;190;186
0.79625;2.38087;2.38087;1.37668e-14;1.46845e-14;0.000625;190;186
0.796875;2.37572;2.37572;1.19904e-14;1.27898e-14;0.000625;190;186
0.7975;2.37063;2.37063;9.76996e-15;1.04213e-14;0.000625;190;186
0.798125;2.36558;2.36558;8.43769e-15;9.00021e-15;0.000625;190;186
0.79875;2.36058;2.36058;6.21725e-15;6.63173e-15;0.000625;190;186
0.799375;2.35563;2.35563;4.88498e-15;5.21065e-15;0.000625;190;186
0.8;2.35073;2.35073;3.10862e-15;3.31587e-15;0.000625;190;186
0.800625;2.34587;2.34587;1.77636e-15;1.89478e-15;0.000625;190;186
0.80125;2.34107;2.34107;0;0;0.000625;190;187
0.801875;2.33631;2.33631;-1.33227e-15;1.42109e-15;0.000625;191;187
0.8025;2.33159;2.33159;-2.66454e-15;2.84217e-15;0.000625;191;187
0.803125;2.32692;2.32692;-3.9968e-15;4.26326e-15;0.000625;191;187
0.80375;2.3223;2.3223;-5.32907e-15;5.68434e-15;0.000625;191;187
0.804375;2.31773;2.31773;-6.66134e-15;7.10543e-15;0.000625;191;187
0.805;2.31319;2.31319;-7.54952e-15;8.05282e-15;0.000625;191;187
0.805625;2.30871;2.30871;-8.88178e-15;9.4739e-15;0.000625;191;187
0.80625;2.30427;2.30427;-1.02141e-14;1.0895e-14;0.000625;191;187
0.806875;2.29987;2.29987;-1.11022e-14;1.18424e-14;0.000625;191;187
0.8075;2.29552;2.29552;-1.24345e-14;1.32635e-14;0.000625;191;187
0.808125;2.29121;2.29121;-1.33227e-14;1.42109e-14;0.000625;191;187
0.80875;2.28694;2.28694;-1.42109e-14;1.51582e-14;0.000625;191;187
0.809062;2.28482;2.28482;-4.44089e-16;4.73695e-16;0.0003125;192;188
0.809375;2.28272;2.28272;-4.44089e-16;4.73695e-16;0.0003125;193;189
0.809687;2.28062;2.28062;-4.44089e-16;4.73695e-16;0.0003125;194;190
0.81;2.27853;2.27853;-8.88178e-16;9.4739e-16;0.0003125;195;190
0.810312;2.27646;2.27646;-4.44089e-16;4.73695e-16;0.0003125;195;191
0.810625;2.2744;2.2744;-4.44089e-16;4.73695e-16;0.0003125;196;192
0.810937;2.27234;2.27234;-8.88178e-16;9.4739e-16;0.0003125;197;192
0.81125;2.2703;2.2703;-4.44089e-16;4.73695e-16;0.0003125;197;193
0.811562;2.26827;2.26827;-4.44089e-16;4.73695e-16;0.0003125;198;194
0.811875;2.26625;2.26625;-8.88178e-16;9.4739e-16;0.0003125;199;194
0.812187;2.26423;2.26423;-4.44089e-16;4.73695e-16;0.0003125;199;195
0.8125;2.26223;2.26223;-4.44089e-16;4.73695e-16;0.0003125;200;196
0.812812;2.26024;2.26024;-8.88178e-16;9.4739e-16;0.0003125;201;196
0.813125;2.25826;2.25826;-4.44089e-16;4.73695e-16;0.0003125;201;197
0.813437;2.25629;2.25629;-4.44089e-16;4.73695e-16;0.0003125;202;198
0.81375;2.25433;2.25433;-8.88178e-16;9.4739e-16;0.0003125;203;198
0.814062;2.25238;2.25238;-8.88178e-16;9.4739e-16;0.0003125;203;198
0.814375;2.25044;2.25044;-8.88178e-16;9.4739e-16;0.0003125;203;198
0.814687;2.24851;2.24851;-8.88178e-16;9.4739e-16;0.0003125;203;198
0.815;2.24659;2.24659;-8.88178e-16;9.4739e-16;0.0003125;203;198
0.815312;2.24468;2.24468;-8.88178e-16;9.4739e-16;0.0003125;203;198
0.815625;2.24278;2.24278;-4.44089e-16;4.73695e-16;0.0003125;203;199
0.815937;2.24089;2.24089;-8.88178e-16;9.4739e-16;0.0003125;204;199
0.81625;2.23901;2.23901;-4.44089e-16;4.73695e-16;0.0003125;204;200
0.816562;2.23714;2.23714;-8.88178e-16;9.4739e-16;0.0003125;205;200
0.816875;2.23528;2.23528;-8.88178e-16;9.4739e-16;0.0003125;205;200
0.817187;2.23343;2.23343;-8.88178e-16;9.4739e-16;0.0003125;205;200
0.8175;2.23159;2.23159;-8.88178e-16;9.4739e-16;0.0003125;205;200
0.817812;2.22976;2.22976;-4.44089e-16;4.73695e-16;0.0003125;205;201
0.818125;2.22794;2.22794;-8.88178e-16;9.4739e-16;0.0003125;206;201
0.818437;2.22613;2.22613;-4.44089e-16;4.73695e-16;0.0003125;206;202
0.81875;2.22433;2.22433;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.819062;2.22253;2.22253;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.819375;2.22075;2.22075;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.819687;2.21898;2.21898;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.82;2.21722;2.21722;-1.33227e-15;1.42109e-15;0.0003125;207;202
0.820312;2.21546;2.21546;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.820625;2.21372;2.21372;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.820937;2.21198;2.21198;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.82125;2.21026;2.21026;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.821562;2.20854;2.20854;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.821875;2.20684;2.20684;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.822187;2.20514;2.20514;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.8225;2.20345;2.20345;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.822812;2.20177;2.20177;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.823125;2.20011;2.20011;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.823437;2.19845;2.19845;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.82375;2.1968;2.1968;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.824062;2.19515;2.19515;-1.33227e-15;1.42109e-15;0.0003125;207;202
0.824375;2.19352;2.19352;-8.88178e-16;9.4739e-16;0.0003125;207;202
0.824687;2.1919;2.1919;-1.33227e-15;1.42109e-15;0.0003125;207;202
0.825;2.19029;2.19029;-4.44089e-16;4.73695e-16;0.0003125;207;203
0.825312;2.18868;2.18868;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.825625;2.18709;2.18709;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.825937;2.1855;2.1855;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.82625;2.18392;2.18392;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.826562;2.18235;2.18235;-1.33227e-15;1.42109e-15;0.0003125;208;203
0.826875;2.18079;2.18079;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.827187;2.17924;2.17924;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.8275;2.1777;2.1777;-1.33227e-15;1.42109e-15;0.0003125;208;203
0.827812;2.17617;2.17617;-1.33227e-15;1.42109e-15;0.0003125;208;203
0.828125;2.17465;2.17465;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.828437;2.17313;2.17313;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.82875;2.17163;2.17163;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.829062;2.17013;2.17013;-1.33227e-15;1.42109e-15;0.0003125;208;203
0.829375;2.16864;2.16864;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.829687;2.16716;2.16716;-1.33227e-15;1.42109e-15;0.0003125;208;203
0.83;2.16569;2.16569;-1.33227e-15;1.42109e-15;0.0003125;208;203
0.830312;2.16423;2.16423;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.830625;2.16277;2.16277;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.830937;2.16133;2.16133;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.83125;2.15989;2.15989;-1.33227e-15;1.42109e-15;0.0003125;208;203
0.831562;2.15846;2.15846;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.831875;2.15705;2.15705;-8.88178e-16;9.4739e-16;0.0003125;208;203
0.832187;2.15564;2.15564;-4.44089e-16;4.73695e-16;0.0003125;208;204
0.8325;2.15423;2.15423;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.832812;2.15284;2.15284;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.833125;2.15145;2.15145;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.833437;2.15008;2.15008;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.83375;2.14871;2.14871;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.834062;2.14735;2.14735;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.834375;2.146;2.146;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.834687;2.14466;2.14466;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.835;2.14332;2.14332;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.835312;2.142;2.142;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.835625;2.14068;2.14068;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.835937;2.13937;2.13937;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.83625;2.13807;2.13807;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.836562;2.13678;2.13678;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.836875;2.13549;2.13549;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.837187;2.13422;2.13422;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.8375;2.13295;2.13295;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.837812;2.13169;2.13169;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.838125;2.13044;2.13044;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.838437;2.1292;2.1292;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.83875;2.12796;2.12796;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.839062;2.12673;2.12673;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.839375;2.12551;2.12551;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.839687;2.1243;2.1243;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.84;2.1231;2.1231;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.840312;2.12191;2.12191;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.840625;2.12072;2.12072;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.840937;2.11954;2.11954;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.84125;2.11837;2.11837;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.841562;2.11721;2.11721;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.841875;2.11605;2.11605;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.842187;2.11491;2.11491;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.8425;2.11377;2.11377;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.842812;2.11264;2.11264;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.843125;2.11152;2.11152;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.843437;2.1104;2.1104;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.84375;2.10929;2.10929;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.844062;2.1082;2.1082;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.844375;2.1071;2.1071;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.844687;2.10602;2.10602;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.845;2.10494;2.10494;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.845312;2.10388;2.10388;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.845625;2.10282;2.10282;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.845937;2.10177;2.10177;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.84625;2.10072;2.10072;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.846562;2.09968;2.09968;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.846875;2.09866;2.09866;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.847187;2.09763;2.09763;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.8475;2.09662;2.09662;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.847812;2.09561;2.09561;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.848125;2.09462;2.09462;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.848437;2.09363;2.09363;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.84875;2.09264;2.09264;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.849062;2.09167;2.09167;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.849375;2.0907;2.0907;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.849687;2.08974;2.08974;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.85;2.08879;2.08879;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.850312;2.08784;2.08784;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.850625;2.08691;2.08691;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.850937;2.08598;2.08598;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.85125;2.08506;2.08506;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.851562;2.08414;2.08414;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.851875;2.08323;2.08323;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.852187;2.08233;2.08233;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.8525;2.08144;2.08144;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.852812;2.08056;2.08056;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.853125;2.07968;2.07968;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.853437;2.07881;2.07881;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.85375;2.07795;2.07795;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.854062;2.0771;2.0771;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.854375;2.07625;2.07625;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.854687;2.07541;2.07541;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.855;2.07458;2.07458;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.855312;2.07375;2.07375;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.855625;2.07293;2.07293;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.855937;2.07212;2.07212;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.85625;2.07132;2.07132;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.856562;2.07053;2.07053;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.856875;2.06974;2.06974;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.857187;2.06896;2.06896;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.8575;2.06818;2.06818;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.857812;2.06742;2.06742;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.858125;2.06666;2.06666;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.858437;2.06591;2.06591;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.85875;2.06516;2.06516;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.859062;2.06443;2.06443;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.859375;2.0637;2.0637;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.859687;2.06297;2.06297;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.86;2.06226;2.06226;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.860312;2.06155;2.06155;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.860625;2.06085;2.06085;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.860937;2.06016;2.06016;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.86125;2.05947;2.05947;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.861562;2.05879;2.05879;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.861875;2.05812;2.05812;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.862187;2.05746;2.05746;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.8625;2.0568;2.0568;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.862812;2.05615;2.05615;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.863125;2.05551;2.05551;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.863437;2.05487;2.05487;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.86375;2.05424;2.05424;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.864062;2.05362;2.05362;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.864375;2.05301;2.05301;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.864687;2.0524;2.0524;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.865;2.0518;2.0518;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.865312;2.05121;2.05121;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.865625;2.05062;2.05062;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.865937;2.05004;2.05004;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.86625;2.04947;2.04947;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.866562;2.04891;2.04891;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.866875;2.04835;2.04835;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.867187;2.0478;2.0478;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.8675;2.04726;2.04726;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.867812;2.04672;2.04672;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.868125;2.0462;2.0462;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.868437;2.04567;2.04567;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.86875;2.04516;2.04516;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.869062;2.04465;2.04465;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.869375;2.04415;2.04415;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.869687;2.04366;2.04366;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.87;2.04317;2.04317;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.870312;2.04269;2.04269;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.870625;2.04222;2.04222;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.870937;2.04176;2.04176;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.87125;2.0413;2.0413;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.871562;2.04085;2.04085;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.871875;2.0404;2.0404;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.872187;2.03997;2.03997;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.8725;2.03954;2.03954;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.872812;2.03911;2.03911;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.873125;2.0387;2.0387;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.873437;2.03829;2.03829;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.87375;2.03789;2.03789;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.874062;2.03749;2.03749;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.874375;2.03711;2.03711;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.874687;2.03673;2.03673;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.875;2.03635;2.03635;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.875312;2.03599;2.03599;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.875625;2.03563;2.03563;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.875937;2.03527;2.03527;-8.88178e-16;9.4739e-16;0.0003125;209;204
0.87625;2.03493;2.03493;-1.33227e-15;1.42109e-15;0.0003125;209;204
0.876562;2.03459;2.03459;-4.44089e-16;4.73695e-16;0.0003125;209;205
0.876875;2.03426;2.03426;-1.33227e-15;1.42109e-15;0.0003125;210;205
0.877187;2.03393;2.03393;-8.88178e-16;9.4739e-16;0.0003125;210;205
0.8775;2.03362;2.03362;-8.88178e-16;9.4739e-16;0.0003125;210;205
0.877812;2.03331;2.03331;-8.88178e-16;9.4739e-16;0.0003125;210;205
0.878125;2.033;2.033;-8.88178e-16;9.4739e-16;0.0003125;210;205
0.878437;2.03271;2.03271;-1.33227e-15;1.42109e-15;0.0003125;210;205
0.87875;2.03242;2.03242;-8.88178e-16;9.4739e-16;0.0003125;210;205
0.879062;2.03214;2.03214;-1.33227e-15;1.42109e-15;0.0003125;210;205
0.879375;2.03186;2.03186;-1.33227e-15;1.42109e-15;0.0003125;210;205
0.879687;2.03159;2.03159;-1.33227e-15;1.42109e-15;0.0003125;210;205
0.88;2.03133;2.03133;-8.88178e-16;9.4739e-16;0.0003125;210;205
0.880312;2.03108;2.03108;-4.44089e-16;4.73695e-16;0.0003125;210;206
0.880625;2.03083;2.03083;-8.88178e-16;9.4739e-16;0.0003125;211;206
0.880937;2.03059;2.03059;-8.88178e-16;9.4739e-16;0.0003125;211;206
0.88125;2.03036;2.03036;-8.88178e-16;9.4739e-16;0.0003125;211;206
0.881562;2.03013;2.03013;-8.88178e-16;9.4739e-16;0.0003125;211;206
0.881875;2.02991;2.02991;-8.88178e-16;9.4739e-16;0.0003125;211;206
0.882187;2.0297;2.0297;-8.88178e-16;9.4739e-16;0.0003125;211;206
0.8825;2.02949;2.02949;-8.88178e-16;9.4739e-16;0.0003125;211;206
0.882812;2.02929;2.02929;-8.88178e-16;9.4739e-16;0.0003125;211;206
0.883125;2.0291;2.0291;-4.44089e-16;4.73695e-16;0.0003125;211;207
0.883437;2.02892;2.02892;-4.44089e-16;4.73695e-16;0.0003125;212;208
0.88375;2.02874;2.02874;-8.88178e-16;9.4739e-16;0.0003125;213;208
0.884062;2.02857;2.02857;-8.88178e-16;9.4739e-16;0.0003125;213;208
0.884375;2.02841;2.02841;-8.88178e-16;9.4739e-16;0.0003125;213;208
0.884687;2.02825;2.02825;-4.44089e-16;4.73695e-16;0.0003125;213;209
0.885;2.0281;2.0281;-8.88178e-16;9.4739e-16;0.0003125;214;209
0.885312;2.02796;2.02796;-8.88178e-16;9.4739e-16;0.0003125;214;209
0.885625;2.02783;2.02783;-8.88178e-16;9.4739e-16;0.0003125;214;209
0.885937;2.0277;2.0277;-8.88178e-16;9.4739e-16;0.0003125;214;209
0.88625;2.02758;2.02758;-8.88178e-16;9.4739e-16;0.0003125;214;209
0.886562;2.02746;2.02746;-4.44089e-16;4.73695e-16;0.0003125;214;210
0.886875;2.02736;2.02736;-8.88178e-16;9.4739e-16;0.0003125;215;210
0.887187;2.02726;2.02726;-8.88178e-16;9.4739e-16;0.0003125;215;210
0.8875;2.02716;2.02716;-8.88178e-16;9.4739e-16;0.0003125;215;210
0.887812;2.02708;2.02708;-1.33227e-15;1.42109e-15;0.0003125;215;210
0.888125;2.027;2.027;-8.88178e-16;9.4739e-16;0.0003125;215;210
0.888437;2.02693;2.02693;-8.88178e-16;9.4739e-16;0.0003125;215;210
0.88875;2.02686;2.02686;-8.88178e-16;9.4739e-16;0.0003125;215;210
0.889062;2.02681;2.02681;-4.44089e-16;4.73695e-16;0.0003125;215;211
0.889375;2.02676;2.02676;-8.88178e-16;9.4739e-16;0.0003125;216;211
0.889687;2.02671;2.02671;-8.88178e-16;9.4739e-16;0.0003125;216;211
0.89;2.02668;2.02668;-8.88178e-16;9.4739e-16;0.0003125;216;211
0.890312;2.02665;2.02665;-4.44089e-16;4.73695e-16;0.0003125;216;212
0.890625;2.02663;2.02663;-8.88178e-16;9.4739e-16;0.0003125;217;212
0.890937;2.02661;2.02661;-8.88178e-16;9.4739e-16;0.0003125;217;212
0.89125;2.0266;2.0266;-8.88178e-16;9.4739e-16;0.0003125;217;212
0.891562;2.0266;2.0266;-1.33227e-15;1.42109e-15;0.0003125;217;212
0.891875;2.02661;2.02661;-8.88178e-16;9.4739e-16;0.0003125;217;212
0.892187;2.02662;2.02662;-4.44089e-16;4.73695e-16;0.0003125;217;213
0.8925;2.02664;2.02664;-8.88178e-16;9.4739e-16;0.0003125;218;213
0.892812;2.02667;2.02667;-8.88178e-16;9.4739e-16;0.0003125;218;213
